"segment_filename","basefile","age","gender","source","duration","race_ethnicity","wordcount","clean_google_wer","clean_ibm_wer","clean_amazon_wer","clean_msft_wer","clean_apple_wer"
"HUM_17_6","HUM_17",77,"male","HUM",29.04,"White",80,0.0625,0.0375,0.0875,0.0375,0.15
"HUM_17_7","HUM_17",77,"male","HUM",40.694,"White",85,0.117647059,0.117647059,0.082352941,0.058823529,0.117647059
"HUM_17_8","HUM_17",77,"male","HUM",16.577,"White",46,0.108695652,0.065217391,0.239130435,0.108695652,0.173913043
"HUM_17_9","HUM_17",77,"male","HUM",21.1829999999999,"White",60,0.15,0.216666667,0.2,0.166666667,0.266666667
"HUM_17_10","HUM_17",77,"male","HUM",12.731,"White",15,0.6,0.466666667,0.666666667,0.4,0.666666667
"HUM_17_11","HUM_17",77,"male","HUM",36.1879999999999,"White",91,0.065934066,0.142857143,0.120879121,0.131868132,0.197802198
"HUM_17_12","HUM_17",77,"male","HUM",49.5470000000001,"White",112,0.1875,0.196428571,0.196428571,0.196428571,0.241071429
"HUM_17_13","HUM_17",77,"male","HUM",5.41600000000005,"White",8,0.125,0.375,0.5,0.125,0.125
"HUM_17_14","HUM_17",77,"male","HUM",10.3410000000001,"White",27,0.407407407,0.111111111,0.259259259,0.185185185,0.37037037
"HUM_17_15","HUM_17",77,"male","HUM",15.8130000000001,"White",32,0,0,0.09375,0.0625,0.03125
"HUM_17_16","HUM_17",77,"male","HUM",26.3320000000001,"White",59,0.169491525,0.118644068,0.152542373,0.220338983,0.305084746
"HUM_17_17","HUM_17",77,"male","HUM",35.3820000000001,"White",98,0.183673469,0.173469388,0.132653061,0.214285714,0.275510204
"HUM_17_18","HUM_17",77,"male","HUM",46.067,"White",102,0.215686275,0.176470588,0.205882353,0.166666667,0.225490196
"HUM_17_19","HUM_17",77,"male","HUM",9.2349999999999,"White",18,0.055555556,0.222222222,0.111111111,0.166666667,0.111111111
"HUM_17_20","HUM_17",77,"male","HUM",20.136,"White",56,0.196428571,0.214285714,0.178571429,0.160714286,0.25
"HUM_17_21","HUM_17",77,"male","HUM",34.9849999999999,"White",72,0.194444444,0.194444444,0.166666667,0.111111111,0.25
"HUM_17_22","HUM_17",77,"male","HUM",6.70500000000015,"White",20,0.2,0.2,0.1,0.15,0.1
"HUM_17_23","HUM_17",77,"male","HUM",35.875,"White",77,0.12987013,0.168831169,0.116883117,0.090909091,0.155844156
"HUM_17_24","HUM_17",77,"male","HUM",19.0550000000001,"White",43,0.162790698,0.186046512,0.162790698,0.023255814,0.186046512
"HUM_17_25","HUM_17",77,"male","HUM",43.5130000000002,"White",104,0.048076923,0.076923077,0.163461538,0.067307692,0.086538462
"HUM_17_26","HUM_17",77,"male","HUM",17.979,"White",45,0.111111111,0.088888889,0.088888889,0.088888889,0.2
"HUM_17_27","HUM_17",77,"male","HUM",21.7129999999997,"White",53,0.20754717,0.150943396,0.283018868,0.132075472,0.188679245
"HUM_17_28","HUM_17",77,"male","HUM",16.271,"White",35,0.171428571,0.257142857,0.228571429,0.085714286,0.285714286
"HUM_17_29","HUM_17",77,"male","HUM",47.7249999999999,"White",111,0.243243243,0.252252252,0.198198198,0.171171171,0.342342342
"HUM_17_30","HUM_17",77,"male","HUM",10.4589999999998,"White",28,0.142857143,0.071428571,0.142857143,0.107142857,0.142857143
"HUM_17_31","HUM_17",77,"male","HUM",28.3110000000001,"White",51,0.019607843,0.019607843,0.039215686,0.019607843,0.019607843
"HUM_17_32","HUM_17",77,"male","HUM",10.058,"White",21,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048
"HUM_17_33","HUM_17",77,"male","HUM",43.8300000000004,"White",95,0.073684211,0.063157895,0.094736842,0.063157895,0.168421053
"HUM_17_34","HUM_17",77,"male","HUM",6.17200000000003,"White",6,0.166666667,0.666666667,0.5,0.166666667,0.166666667
"HUM_17_35","HUM_17",77,"male","HUM",6.39899999999989,"White",12,0,0,0.083333333,0.083333333,0
"HUM_17_36","HUM_17",77,"male","HUM",10.2099999999996,"White",15,0.2,0.333333333,0,0.066666667,0.266666667
"HUM_17_37","HUM_17",77,"male","HUM",31.7830000000004,"White",76,0.315789474,0.131578947,0.184210526,0.131578947,0.197368421
"HUM_17_38","HUM_17",77,"male","HUM",6.95900000000029,"White",18,0.166666667,0.111111111,0.222222222,0.166666667,0.111111111
"HUM_17_39","HUM_17",77,"male","HUM",19.0050000000001,"White",37,0.162162162,0.216216216,0.108108108,0.135135135,0.135135135
"HUM_17_40","HUM_17",77,"male","HUM",10.3679999999999,"White",21,0.142857143,0.095238095,0.142857143,0,0.333333333
"HUM_17_41","HUM_17",77,"male","HUM",33.0920000000001,"White",52,0.326923077,0.346153846,0.365384615,0.269230769,0.346153846
"HUM_17_42","HUM_17",77,"male","HUM",13.6059999999998,"White",32,0.21875,0.1875,0.25,0.09375,0.34375
"HUM_17_43","HUM_17",77,"male","HUM",8.70500000000038,"White",16,0.5,0.5,0.3125,0.375,0.625
"HUM_17_44","HUM_17",77,"male","HUM",9.00199999999995,"White",26,0.153846154,0.115384615,0.153846154,0.153846154,0.230769231
"HUM_17_45","HUM_17",77,"male","HUM",6.93000000000029,"White",13,0.076923077,0.153846154,0.076923077,0,0
"HUM_17_46","HUM_17",77,"male","HUM",7.37599999999975,"White",15,0.266666667,0.133333333,0.2,0.133333333,0.266666667
"HUM_17_47","HUM_17",77,"male","HUM",11.9170000000004,"White",31,0.193548387,0.290322581,0.258064516,0.225806452,0.225806452
"HUM_17_48","HUM_17",77,"male","HUM",20.355,"White",42,0.142857143,0.285714286,0.238095238,0.119047619,0.261904762
"HUM_17_49","HUM_17",77,"male","HUM",14.9920000000002,"White",39,0.205128205,0.282051282,0.282051282,0.153846154,0.307692308
"HUM_17_50","HUM_17",77,"male","HUM",41.5349999999999,"White",93,0.204301075,0.172043011,0.215053763,0.161290323,0.215053763
"HUM_17_51","HUM_17",77,"male","HUM",22.6170000000002,"White",50,0.1,0.1,0.1,0.1,0.18
"HUM_17_52","HUM_17",77,"male","HUM",12.4049999999997,"White",27,0.185185185,0.074074074,0.111111111,0.111111111,0.074074074
"HUM_17_53","HUM_17",77,"male","HUM",45.5020000000004,"White",106,0.103773585,0.179245283,0.122641509,0.066037736,0.094339623
"HUM_17_54","HUM_17",77,"male","HUM",12.116,"White",26,0.153846154,0.192307692,0.230769231,0.115384615,0.384615385
"HUM_17_55","HUM_17",77,"male","HUM",22.163,"White",39,0.102564103,0.128205128,0.128205128,0.128205128,0.179487179
"HUM_17_56","HUM_17",77,"male","HUM",20.4629999999997,"White",51,0.156862745,0.058823529,0.078431373,0.039215686,0.156862745
"HUM_17_57","HUM_17",77,"male","HUM",6.721,"White",21,0,0,0,0,0.047619048
"HUM_17_58","HUM_17",77,"male","HUM",44.5129999999999,"White",102,0.31372549,0.18627451,0.176470588,0.176470588,0.264705882
"HUM_17_59","HUM_17",77,"male","HUM",10.6559999999999,"White",22,0.136363636,0,0.136363636,0.090909091,0.363636364
"HUM_17_60","HUM_17",77,"male","HUM",19.8449999999993,"White",45,0.088888889,0.111111111,0.088888889,0.044444444,0.088888889
"HUM_17_61","HUM_17",77,"male","HUM",7.75500000000011,"White",20,0,0,0.05,0.05,0.1
"HUM_17_62","HUM_17",77,"male","HUM",17.2560000000003,"White",46,0.173913043,0.108695652,0.086956522,0.065217391,0.260869565
"HUM_17_63","HUM_17",77,"male","HUM",9.37599999999929,"White",10,0,0.1,0,0,0.1
"HUM_17_64","HUM_17",77,"male","HUM",21.8069999999998,"White",58,0.120689655,0.155172414,0.120689655,0.034482759,0.103448276
"HUM_17_65","HUM_17",77,"male","HUM",16.5220000000008,"White",42,0.095238095,0.071428571,0.047619048,0.047619048,0.095238095
"HUM_17_66","HUM_17",77,"male","HUM",22.125,"White",48,0.1875,0.25,0.208333333,0.270833333,0.229166667
"HUM_17_67","HUM_17",77,"male","HUM",18.9259999999995,"White",31,0.064516129,0.032258065,0.064516129,0.032258065,0.032258065
"HUM_17_68","HUM_17",77,"male","HUM",18.2049999999999,"White",43,0.162790698,0.11627907,0.186046512,0.209302326,0.162790698
"HUM_17_69","HUM_17",77,"male","HUM",7.08700000000044,"White",15,0.2,0.2,0.2,0.2,0.266666667
"HUM_17_70","HUM_17",77,"male","HUM",13.7299999999996,"White",16,0,0.125,0.0625,0,0.5
"HUM_17_71","HUM_17",77,"male","HUM",10.4009999999998,"White",27,0.148148148,0.111111111,0.037037037,0.148148148,0.185185185
"HUM_17_72","HUM_17",77,"male","HUM",9.61800000000039,"White",22,0.181818182,0.090909091,0.136363636,0.045454545,0.318181818
"HUM_17_73","HUM_17",77,"male","HUM",6.43900000000031,"White",14,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571
"HUM_17_74","HUM_17",77,"male","HUM",22.616,"White",59,0.13559322,0.254237288,0.118644068,0.118644068,0.271186441
"HUM_17_75","HUM_17",77,"male","HUM",9.96699999999965,"White",20,0.05,0.05,0.05,0.05,0.2
"HUM_17_76","HUM_17",77,"male","HUM",10.1019999999999,"White",37,0.297297297,0.351351351,0.27027027,0.351351351,0.432432432
"HUM_17_77","HUM_17",77,"male","HUM",45.826,"White",93,0.172043011,0.247311828,0.182795699,0.172043011,0.23655914
"HUM_17_78","HUM_17",77,"male","HUM",6.88199999999961,"White",12,0.166666667,0.333333333,0.333333333,0.25,0.416666667
"HUM_17_79","HUM_17",77,"male","HUM",8.27999999999975,"White",22,0.136363636,0.136363636,0.136363636,0.136363636,0.227272727
"HUM_17_80","HUM_17",77,"male","HUM",6.22499999999945,"White",11,0.181818182,0.090909091,0.181818182,0.090909091,0.454545455
"HUM_17_81","HUM_17",77,"male","HUM",11.4610000000002,"White",22,0.136363636,0.136363636,0.181818182,0.227272727,0.272727273
"HUM_17_82","HUM_17",77,"male","HUM",37.0540000000001,"White",78,0.153846154,0.153846154,0.243589744,0.153846154,0.217948718
"HUM_17_83","HUM_17",77,"male","HUM",7.69999999999982,"White",16,0.125,0.125,0.25,0.3125,0.1875
"HUM_17_84","HUM_17",77,"male","HUM",17.5430000000006,"White",30,0.233333333,0.066666667,0.133333333,0.133333333,0.233333333
"HUM_17_85","HUM_17",77,"male","HUM",10.2150000000001,"White",22,0.045454545,0,0.045454545,0.090909091,0.045454545
"HUM_17_86","HUM_17",77,"male","HUM",9.15699999999925,"White",18,0.111111111,0.166666667,0.055555556,0.166666667,0.333333333
"HUM_17_87","HUM_17",77,"male","HUM",5.88600000000042,"White",10,0.5,0.7,0.8,0.5,0.6
"HUM_17_88","HUM_17",77,"male","HUM",12.2649999999994,"White",25,0.24,0.08,0.2,0.12,0.32
"HUM_17_89","HUM_17",77,"male","HUM",34.3800000000001,"White",65,0.2,0.123076923,0.138461538,0.107692308,0.276923077
"HUM_18_1","HUM_18",39,"male","HUM",11.712,"White",10,0.7,0.7,0.6,0.5,0.7
"HUM_18_2","HUM_18",39,"male","HUM",20.556,"White",16,0.1875,0.375,0.25,0.125,0.125
"HUM_18_3","HUM_18",39,"male","HUM",10.362,"White",31,0.129032258,0.193548387,0.032258065,0.064516129,0.193548387
"HUM_18_4","HUM_18",39,"male","HUM",16.495,"White",48,0.1875,0.229166667,0.229166667,0.145833333,0.270833333
"HUM_18_5","HUM_18",39,"male","HUM",8.07300000000004,"White",24,0.375,0.291666667,0.25,0.25,0.25
"HUM_18_6","HUM_18",39,"male","HUM",5.17400000000004,"White",19,0.421052632,0.263157895,0.105263158,0.421052632,0.473684211
"HUM_18_7","HUM_18",39,"male","HUM",10.885,"White",30,0.266666667,0.366666667,0.233333333,0.2,0.3
"HUM_18_8","HUM_18",39,"male","HUM",7.71199999999999,"White",29,0.448275862,0.448275862,0.482758621,0.310344828,0.551724138
"HUM_18_9","HUM_18",39,"male","HUM",9.36400000000003,"White",28,0.357142857,0.107142857,0.142857143,0.107142857,0.5
"HUM_18_10","HUM_18",39,"male","HUM",8.88800000000003,"White",19,0.368421053,0.263157895,0.421052632,0.315789474,0.315789474
"HUM_18_11","HUM_18",39,"male","HUM",6.94699999999995,"White",11,0.272727273,0.272727273,0.181818182,0.090909091,0.181818182
"HUM_18_12","HUM_18",39,"male","HUM",7.96099999999996,"White",26,0.423076923,0.269230769,0.423076923,0.269230769,0.5
"HUM_18_13","HUM_18",39,"male","HUM",5.505,"White",10,0.4,0.3,0.2,0.2,0.3
"HUM_18_14","HUM_18",39,"male","HUM",5.70299999999998,"White",14,0.071428571,0.428571429,0.357142857,0.214285714,0.214285714
"HUM_18_15","HUM_18",39,"male","HUM",12.0720000000001,"White",39,0.256410256,0.256410256,0.205128205,0.282051282,0.358974359
"HUM_18_16","HUM_18",39,"male","HUM",17.5169999999999,"White",50,0.5,0.6,0.3,0.42,0.62
"HUM_18_17","HUM_18",39,"male","HUM",6.42199999999991,"White",15,0.466666667,0.4,0.266666667,0.133333333,0.333333333
"HUM_18_18","HUM_18",39,"male","HUM",12.6819999999999,"White",35,0.6,0.457142857,0.428571429,0.371428571,0.628571429
"HUM_18_19","HUM_18",39,"male","HUM",8.25099999999998,"White",13,0.153846154,0.153846154,0.076923077,0.230769231,0.076923077
"HUM_18_20","HUM_18",39,"male","HUM",8.14400000000001,"White",28,0.321428571,0.535714286,0.142857143,0.178571429,0.285714286
"HUM_18_21","HUM_18",39,"male","HUM",8.32799999999986,"White",22,0.5,0.5,0.409090909,0.5,0.5
"HUM_18_22","HUM_18",39,"male","HUM",7.24199999999996,"White",25,0.32,0.6,0.2,0.12,0.48
"HUM_18_23","HUM_18",39,"male","HUM",8.70299999999997,"White",22,0.636363636,0.545454545,0.363636364,0.454545455,0.545454545
"HUM_18_24","HUM_18",39,"male","HUM",6.625,"White",30,0.3,0.6,0.333333333,0.233333333,0.5
"HUM_18_25","HUM_18",39,"male","HUM",5.55200000000002,"White",19,0.631578947,0.526315789,0.315789474,0.210526316,0.789473684
"HUM_18_26","HUM_18",39,"male","HUM",5.88900000000001,"White",24,0.416666667,0.458333333,0.333333333,0.25,0.5
"HUM_18_27","HUM_18",39,"male","HUM",8.31399999999997,"White",17,0.352941176,0.411764706,0.294117647,0.411764706,0.529411765
"HUM_18_28","HUM_18",39,"male","HUM",6.69200000000001,"White",20,0.5,0.5,0.5,0.5,0.55
"HUM_18_29","HUM_18",39,"male","HUM",31.003,"White",110,0.290909091,0.218181818,0.254545455,0.281818182,0.227272727
"HUM_18_30","HUM_18",39,"male","HUM",5.71299999999997,"White",18,0.388888889,0.777777778,0.555555556,0.166666667,0.666666667
"HUM_18_31","HUM_18",39,"male","HUM",5.04300000000001,"White",17,0.647058824,0.529411765,0.352941176,0.352941176,0.705882353
"HUM_18_32","HUM_18",39,"male","HUM",6.41100000000006,"White",21,0.19047619,0.285714286,0.095238095,0.333333333,0.19047619
"HUM_18_33","HUM_18",39,"male","HUM",8.53500000000008,"White",32,0.125,0.21875,0.0625,0.125,0.25
"HUM_18_34","HUM_18",39,"male","HUM",10.3589999999999,"White",32,0.15625,0.28125,0.34375,0.1875,0.21875
"HUM_18_35","HUM_18",39,"male","HUM",6.0780000000002,"White",10,0.3,0.2,0.2,0.3,0.2
"HUM_18_36","HUM_18",39,"male","HUM",11.4769999999999,"White",34,0.176470588,0.294117647,0.264705882,0.088235294,0.235294118
"HUM_18_37","HUM_18",39,"male","HUM",10.126,"White",28,0.142857143,0.321428571,0.142857143,0.142857143,0.285714286
"HUM_18_38","HUM_18",39,"male","HUM",21.731,"White",62,0.258064516,0.306451613,0.14516129,0.209677419,0.370967742
"HUM_18_39","HUM_18",39,"male","HUM",11.46,"White",42,0.214285714,0.357142857,0.30952381,0.238095238,0.214285714
"HUM_18_40","HUM_18",39,"male","HUM",9.83400000000006,"White",26,0.346153846,0.423076923,0.269230769,0.384615385,0.692307692
"HUM_18_41","HUM_18",39,"male","HUM",13,"White",39,0.128205128,0.461538462,0.282051282,0.128205128,0.333333333
"HUM_18_42","HUM_18",39,"male","HUM",12.135,"White",28,0.285714286,0.214285714,0.178571429,0.107142857,0.142857143
"HUM_18_43","HUM_18",39,"male","HUM",5.13199999999983,"White",16,0.3125,0.5625,0.1875,0.1875,0.5
"HUM_18_44","HUM_18",39,"male","HUM",8.32700000000023,"White",29,0.586206897,0.448275862,0.448275862,0.448275862,0.448275862
"HUM_18_45","HUM_18",39,"male","HUM",5.50700000000006,"White",9,0.666666667,0.666666667,0.666666667,0.333333333,1
"HUM_18_46","HUM_18",39,"male","HUM",12.6510000000001,"White",42,0.380952381,0.476190476,0.357142857,0.238095238,0.404761905
"HUM_18_47","HUM_18",39,"male","HUM",5.86999999999989,"White",16,0.4375,0.6875,0.25,0.25,0.5625
"HUM_18_48","HUM_18",39,"male","HUM",11.7260000000001,"White",36,0.277777778,0.305555556,0.222222222,0.277777778,0.444444444
"HUM_18_49","HUM_18",39,"male","HUM",5.83799999999974,"White",11,0.090909091,0.545454545,0,0.090909091,0.181818182
"HUM_18_50","HUM_18",39,"male","HUM",6.97899999999982,"White",16,0.25,0.375,0.4375,0.25,0.75
"HUM_18_51","HUM_18",39,"male","HUM",6.46500000000015,"White",23,0.304347826,0.347826087,0.391304348,0.217391304,0.347826087
"HUM_18_52","HUM_18",39,"male","HUM",9.31799999999976,"White",15,0.533333333,0.466666667,0.333333333,0.333333333,0.6
"HUM_18_53","HUM_18",39,"male","HUM",5.71799999999985,"White",5,1,0.4,0.2,0.2,0.4
"HUM_18_54","HUM_18",39,"male","HUM",14.7359999999996,"White",39,0.384615385,0.435897436,0.256410256,0.256410256,0.282051282
"HUM_18_55","HUM_18",39,"male","HUM",11.75,"White",29,0.206896552,0.206896552,0.137931034,0.24137931,0.310344828
"HUM_18_56","HUM_18",39,"male","HUM",19.6529999999998,"White",45,0.333333333,0.288888889,0.066666667,0.155555556,0.222222222
"HUM_18_57","HUM_18",39,"male","HUM",11.8330000000001,"White",32,0.5625,0.53125,0.40625,0.40625,0.5
"HUM_18_58","HUM_18",39,"male","HUM",18.6510000000001,"White",55,0.145454545,0.218181818,0.218181818,0.236363636,0.309090909
"HUM_18_59","HUM_18",39,"male","HUM",10.8410000000001,"White",27,0.407407407,0.37037037,0.185185185,0.333333333,0.555555556
"HUM_18_60","HUM_18",39,"male","HUM",5.8639999999998,"White",18,0.388888889,0.444444444,0.277777778,0.444444444,0.555555556
"HUM_18_61","HUM_18",39,"male","HUM",8.5319999999997,"White",22,0.409090909,0.409090909,0.272727273,0.227272727,0.181818182
"HUM_18_62","HUM_18",39,"male","HUM",6.69800000000009,"White",17,0.058823529,0.176470588,0.117647059,0.176470588,0.294117647
"HUM_18_63","HUM_18",39,"male","HUM",24.0699999999999,"White",56,0.428571429,0.535714286,0.375,0.339285714,0.535714286
"HUM_18_64","HUM_18",39,"male","HUM",5.8760000000002,"White",20,0.4,0.25,0.3,0.35,0.45
"HUM_18_65","HUM_18",39,"male","HUM",10.7119999999998,"White",23,0.217391304,0.608695652,0.304347826,0.304347826,0.608695652
"HUM_18_66","HUM_18",39,"male","HUM",16.6020000000003,"White",51,0.254901961,0.333333333,0.196078431,0.31372549,0.431372549
"HUM_18_67","HUM_18",39,"male","HUM",6.77199999999994,"White",23,0.260869565,0.391304348,0.347826087,0.217391304,0.565217391
"HUM_18_68","HUM_18",39,"male","HUM",5.85000000000036,"White",18,0.222222222,0.166666667,0.277777778,0.111111111,0.222222222
"HUM_18_69","HUM_18",39,"male","HUM",16.1559999999999,"White",40,0.3,0.475,0.35,0.35,0.45
"HUM_18_70","HUM_18",39,"male","HUM",12.5580000000004,"White",26,0.307692308,0.230769231,0.192307692,0.153846154,0.576923077
"HUM_18_71","HUM_18",39,"male","HUM",7.01299999999992,"White",25,0.36,0.4,0.04,0.28,0.32
"HUM_18_72","HUM_18",39,"male","HUM",6.22299999999996,"White",19,0.315789474,0.157894737,0.157894737,0.210526316,0.263157895
"HUM_18_73","HUM_18",39,"male","HUM",8.04200000000037,"White",26,0.153846154,0.307692308,0.307692308,0.269230769,0.615384615
"HUM_18_74","HUM_18",39,"male","HUM",14.8290000000002,"White",35,0.314285714,0.257142857,0.485714286,0.285714286,0.457142857
"HUM_18_75","HUM_18",39,"male","HUM",8.14699999999993,"White",22,0.590909091,0.681818182,0.272727273,0.318181818,0.681818182
"HUM_18_76","HUM_18",39,"male","HUM",6.11099999999988,"White",13,0.230769231,0.076923077,0.538461538,0.307692308,0.230769231
"HUM_18_77","HUM_18",39,"male","HUM",5.34899999999971,"White",11,0.090909091,0,0,0.272727273,0.363636364
"HUM_18_78","HUM_18",39,"male","HUM",7.88700000000017,"White",22,0.090909091,0.136363636,0.045454545,0.045454545,0.227272727
"HUM_18_79","HUM_18",39,"male","HUM",7.35699999999952,"White",24,0.25,0.125,0.166666667,0.458333333,0.333333333
"HUM_18_80","HUM_18",39,"male","HUM",8.65499999999975,"White",29,0.275862069,0.310344828,0.137931034,0.310344828,0.24137931
"HUM_18_81","HUM_18",39,"male","HUM",26.1690000000003,"White",61,0.229508197,0.475409836,0.295081967,0.213114754,0.344262295
"HUM_18_82","HUM_18",39,"male","HUM",20.0420000000004,"White",54,0.296296296,0.407407407,0.240740741,0.259259259,0.407407407
"HUM_18_83","HUM_18",39,"male","HUM",8.92000000000007,"White",20,0.3,0.4,0.25,0.3,0.4
"HUM_18_84","HUM_18",39,"male","HUM",5.62300000000005,"White",21,0.238095238,0.19047619,0.238095238,0.380952381,0.285714286
"HUM_18_85","HUM_18",39,"male","HUM",8.54500000000007,"White",24,0.333333333,0.5,0.375,0.375,0.375
"HUM_18_86","HUM_18",39,"male","HUM",5.30299999999988,"White",14,0.214285714,0.428571429,0.285714286,0.142857143,0.5
"HUM_18_87","HUM_18",39,"male","HUM",9.4350000000004,"White",25,0.28,0.44,0.2,0.12,0.32
"HUM_18_88","HUM_18",39,"male","HUM",15.0299999999997,"White",43,0.302325581,0.302325581,0.325581395,0.162790698,0.395348837
"HUM_18_89","HUM_18",39,"male","HUM",8.4670000000001,"White",27,0.185185185,0.111111111,0.148148148,0.148148148,0.222222222
